Titre;Chapitre;Section;Article;Décret;Contenu;Numéro Décret;Date decret;Annee decret
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-28;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'employeur prend les mesures nécessaires pour que tout commencement d'incendie puisse être rapidement et efficacement combattu dans l'intérêt du sauvetage des travailleurs.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-29;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Le premier secours contre l'incendie est assuré par des extincteurs en nombre suffisant et maintenus en bon état de fonctionnement.
Il existe au moins un extincteur portatif à eau pulvérisée d'une capacité minimale de 6 litres pour 200 mètres carrés de plancher.
Il existe au moins un appareil par niveau.
Lorsque les locaux présentent des risques d'incendie particuliers, notamment des risques électriques, ils sont dotés d'extincteurs dont le nombre et le type sont appropriés aux risques.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-30;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Si nécessaire, l'établissement est équipé de robinets d'incendie armés, de colonnes sèches, de colonnes humides, d'installations fixes d'extinction automatique d'incendie ou d'installations de détection automatique d'incendie.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-31;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les dispositifs d'extinction non automatiques sont d'accès et de manipulation faciles.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-32;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Quand la nécessité l'impose, une quantité de sable ou de terre meuble proportionnée à l'importance de l'établissement, à la disposition des locaux et à la nature des travaux exécutés est conservée à proximité des emplacements de travail, avec un moyen de projection, pour servir à éteindre un commencement d'incendie.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-33;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les installations d'extinction font l'objet d'une signalisation durable aux endroits appropriés.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-34;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les établissements dans lesquels peuvent se trouver occupées ou réunies habituellement plus de cinquante personnes, ainsi que ceux, quelle que soit leur importance, où sont manipulées et mises en œuvre des matières inflammables mentionnées à l'article
R. 4227-22
sont équipés d'un système d'alarme sonore.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-35;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'alarme sonore générale est donnée par bâtiment si l'établissement comporte plusieurs bâtiments isolés entre eux.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-36;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Le signal sonore d'alarme générale est tel qu'il ne permet pas la confusion avec d'autres signalisations utilisées dans l'établissement. Il est audible de tout point du bâtiment pendant le temps nécessaire à l'évacuation, avec une autonomie minimale de cinq minutes.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-37;"Modifié par Décret n°2011-1461
 du 7 novembre 2011 - art. 6";"Dans les établissements mentionnés à l'article
R. 4227-34
, une consigne de sécurité incendie est établie et affichée de manière très apparente :
1° Dans chaque local pour les locaux dont l'effectif est supérieur à cinq personnes et pour les locaux mentionnés à l'article
R. 4227-24
;
2° Dans chaque local ou dans chaque dégagement desservant un groupe de locaux dans les autres cas.
Dans les autres établissements, des instructions sont établies, permettant d'assurer l'évacuation des personnes présentes dans les locaux dans les conditions prévues au 1° de l'article
R. 4216-2
.";2011-1461;2011-11-07;2011
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-38;"Modifié par Décret n°2011-1461
 du 7 novembre 2011 - art. 7";"La consigne de sécurité incendie indique :
1° Le matériel d'extinction et de secours qui se trouve dans le local ou à ses abords ;
2° Les personnes chargées de mettre ce matériel en action ;
3° Pour chaque local, les personnes chargées de diriger l'évacuation des travailleurs et éventuellement du public ;
4° Les mesures spécifiques liées à la présence de personnes handicapées, et notamment le nombre et la localisation des espaces d'attentes sécurisés ou des espaces équivalents ;
5° Les moyens d'alerte ;
6° Les personnes chargées d'aviser les sapeurs-pompiers dès le début d'un incendie ;
7° L'adresse et le numéro d'appel téléphonique du service de secours de premier appel, en caractères apparents ;
8° Le devoir, pour toute personne apercevant un début d'incendie, de donner l'alarme et de mettre en œuvre les moyens de premier secours, sans attendre l'arrivée des travailleurs spécialement désignés.";2011-1461;2011-11-07;2011
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-39;"Modifié par Décret n°2011-1461
 du 7 novembre 2011 - art. 8";"La consigne de sécurité incendie prévoit des essais et visites périodiques du matériel et des exercices au cours desquels les travailleurs apprennent à reconnaître les caractéristiques du signal sonore    d'alarme générale, à localiser et à utiliser les espaces d'attente sécurisés ou les espaces équivalents à se servir des moyens de premier secours et à exécuter les diverses manœuvres nécessaires.
Ces exercices et essais périodiques ont lieu au moins tous les six mois. Leur date et les observations auxquelles ils peuvent avoir donné lieu sont consignées sur un registre tenu à la disposition de l'inspection du travail.";2011-1461;2011-11-07;2011
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-40;Création Décret n°2008-244 du 7 mars 2008 - art. (V);La consigne de sécurité incendie est communiquée à l'inspection du travail.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 5 : Moyens de prévention  et de lutte contre l'incendie (Articles R4227-28 à R4227-41);Article R4227-41;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Des arrêtés conjoints des ministres chargés du travail et de l'agriculture peuvent préciser certaines dispositions relatives aux moyens de prévention et de lutte contre l'incendie et rendre obligatoires certaines normes concernant ce matériel.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-42;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les dispositions de la présente section ne s'appliquent pas aux lieux ou activités suivants :
1° Zones servant directement au traitement médical de patients et pendant celui-ci ;
2° Utilisation des appareils à gaz ;
3° Fabrication, maniement, utilisation, stockage et transport d'explosifs et de substances chimiques instables.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-43;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Est une atmosphère explosive, au sens de la présente section, un mélange avec l'air, dans les conditions atmosphériques, de substances inflammables sous forme de gaz, vapeurs, brouillards ou poussières, dans lequel, après inflammation, la combustion se propage à l'ensemble du mélange non brûlé.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-44;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Afin d'assurer la prévention des explosions et la protection contre celles-ci, l'employeur prend les mesures techniques et organisationnelles appropriées au type d'exploitation sur la base des principes de prévention et dans l'ordre de priorité suivant :
1° Empêcher la formation d'atmosphères explosives ;
2° Si la nature de l'activité ne permet pas d'empêcher la formation d'atmosphères explosives, éviter leur inflammation ;
3° Atténuer les effets nuisibles d'une explosion pour la santé et la sécurité des travailleurs.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-45;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les mesures prises par l'employeur sont, au besoin, combinées et complétées avec des mesures destinées à prévenir la propagation des explosions.
Elles font l'objet d'un réexamen périodique et chaque fois que se produisent des changements importants dans les conditions d'exécution du travail.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-46;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"L'employeur évalue les risques créés ou susceptibles d'être créés par des atmosphères explosives en tenant compte au moins :
1° De la probabilité que des atmosphères explosives puissent se présenter et persister ;
2° De la probabilité que des sources d'inflammation, y compris des décharges électrostatiques, puissent se présenter et devenir actives et effectives ;
3° Des installations, des substances et préparations utilisées, des procédés et de leurs interactions éventuelles ;
4° De l'étendue des conséquences prévisibles d'une explosion.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-47;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'évaluation des risques d'explosion est globale et, le cas échéant, combinée avec les résultats de l'évaluation des autres risques, identifiés dans chaque unité de travail de l'entreprise ou de l'établissement.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-48;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Pour l'évaluation des risques d'explosion, il est tenu compte des emplacements qui sont ou peuvent être reliés par des ouvertures aux emplacements où des atmosphères explosives peuvent se présenter.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-49;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Lorsque des atmosphères explosives peuvent se former en quantités susceptibles de présenter un risque pour la santé et la sécurité des travailleurs ou d'autres personnes, l'employeur prend les mesures nécessaires pour que :
1° Le milieu de travail permette un travail en toute sécurité ;
2° Une surveillance adéquate soit assurée et des moyens techniques appropriés utilisés ;
3° Une formation des travailleurs en matière de protection contre les explosions soit délivrée ;
4° Les travailleurs soient équipés, en tant que de besoin, de vêtements de travail adaptés contre les risques d'inflammation.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-50;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"L'employeur subdivise en zones les emplacements dans lesquels des atmosphères explosives peuvent se présenter et veille à ce que les prescriptions minimales visant à assurer la protection des travailleurs soient appliquées dans ces emplacements.
Des arrêtés conjoints des ministres chargés du travail et de l'agriculture déterminent les règles de classification des emplacements et les prescriptions minimales mentionnées au premier alinéa.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-51;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les accès des emplacements dans lesquels des atmosphères explosives peuvent se présenter en quantités susceptibles de présenter un risque pour la santé et la sécurité des travailleurs sont signalés conformément aux dispositions de l'arrêté relatif à la signalisation de santé et de sécurité au travail prévu par l'article
R. 4224-24
.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-52;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"L'employeur établit et met à jour un document relatif à la protection contre les explosions, intégré au document unique d'évaluation des risques.
Ce document comporte les informations relatives au respect des obligations définies aux articles
R. 4227-44 à R. 4227-48
, notamment :
1° La détermination et l'évaluation des risques d'explosion ;
2° La nature des mesures prises pour assurer le respect des objectifs définis à la présente section ;
3° La classification en zones des emplacements dans lesquels des atmosphères explosives peuvent se présenter ;
4° Les emplacements auxquels s'appliquent les prescriptions minimales prévues par l'article
R. 4227-50
;
5° Les modalités et les règles selon lesquelles les lieux et les équipements de travail, y compris les dispositifs d'alarme, sont conçus, utilisés et entretenus pour assurer la sécurité ;
6° Le cas échéant, la liste des travaux devant être accomplis selon les instructions écrites de l'employeur ou dont l'exécution est subordonnée à la délivrance d'une autorisation par l'employeur ou par une personne habilitée par celui-ci à cet effet ;
7° La nature des dispositions prises pour que l'utilisation des équipements de travail soit sûre, conformément aux dispositions prévues au livre III.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-53;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Lorsque des travailleurs de plusieurs entreprises sont présents sur un même lieu de travail, le chef de l'entreprise utilisatrice précise dans le document relatif à la protection contre les explosions le but, les mesures et les modalités de mise en œuvre de la coordination générale des mesures de prévention qui lui incombe en application des dispositions des articles
R. 4511-5 à R. 4511-8
.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 6 : Prévention des explosions (Articles R4227-42 à R4227-54);Article R4227-54;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Le document relatif à la protection contre les explosions est élaboré avant le commencement du travail et est révisé lorsque des modifications, des extensions ou des transformations notables sont apportées notamment aux lieux, aux équipements de travail ou à l'organisation du travail.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 7 : Dispenses partielles accordées  par l'autorité administrative (Articles R4227-55 à R4227-57);Article R4227-55;Modifié par Décret n°2009-1377 du 10 novembre 2009 - art. 11 (V);Le             directeur régional des entreprises, de la concurrence, de la consommation, du travail et de l'emploi peut accorder une dispense temporaire ou permanente d'une partie des prescriptions prévues par le présent chapitre à un établissement, sur proposition de mesures compensatoires assurant un niveau de sécurité jugé équivalent, lorsqu'il est reconnu qu'il est pratiquement impossible d'appliquer l'une de ces prescriptions.;2009-1377;2009-11-10;2009
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 7 : Dispenses partielles accordées  par l'autorité administrative (Articles R4227-55 à R4227-57);Article R4227-56;Modifié par Décret n°2017-1819 du 29 décembre 2017 - art. 3;"La dispense est accordée après enquête de l'inspection du travail.
Elle est accordée après avis :
1° Du                    comité social et économique ;
2° De la commission consultative départementale de sécurité et d'accessibilité pour les établissements recevant du public.";2017-1819;2017-12-29;2017
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 7 : Dispenses partielles accordées  par l'autorité administrative (Articles R4227-55 à R4227-57);Article R4227-57;Modifié par Décret n°2009-1377 du 10 novembre 2009 - art. 11 (V);Le silence gardé pendant plus de quatre mois par le ministre compétent saisi d'un recours hiérarchique contre une décision du             directeur régional des entreprises, de la concurrence, de la consommation, du travail et de l'emploi vaut décision de rejet.;2009-1377;2009-11-10;2009
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-1;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'employeur met à la disposition des travailleurs les moyens d'assurer leur propreté individuelle, notamment des vestiaires, des lavabos, des cabinets d'aisance et, le cas échéant, des douches.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-2;Modifié par Décret n°2016-1331 du 6 octobre 2016 - art. 1;"Les vestiaires collectifs et les lavabos sont installés dans un local spécial de surface convenable, isolé des locaux de travail et de stockage et placé à proximité du passage des travailleurs.
Lorsque les vestiaires et les lavabos sont installés dans des locaux séparés, la communication entre ceux-ci doit pouvoir s'effectuer sans traverser les locaux de travail ou de stockage et sans passer par l'extérieur.
Pour les travailleurs qui ne sont pas obligés de porter des vêtements de travail spécifiques ou des équipements de protection individuelle, l'employeur peut mettre à leur disposition, en lieu et place de vestiaires collectifs, un meuble de rangement sécurisé, dédié à leurs effets personnels, placé à proximité de leur poste de travail.";2016-1331;2016-10-06;2016
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-3;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Le sol et les parois des locaux affectés aux vestiaires collectifs et lavabos sont tels qu'ils permettent un nettoyage efficace.
Ces locaux sont tenus en état constant de propreté.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-4;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les locaux affectés aux vestiaires collectifs et lavabos sont aérés conformément aux règles d'aération et d'assainissement du chapitre II et convenablement chauffés.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-5;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Dans les établissements employant un personnel mixte, des installations séparées sont prévues pour les travailleurs masculins et féminins.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-6;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les vestiaires collectifs sont pourvus d'un nombre suffisant de sièges et d'armoires individuelles ininflammables.
Ces armoires permettent de suspendre deux vêtements de ville.
Lorsque les vêtements de travail sont susceptibles d'être souillés de matières dangereuses, salissantes ou malodorantes, les armoires comprennent un compartiment réservé à ces vêtements.
Les armoires individuelles sont munies d'une serrure ou d'un cadenas.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-7;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les lavabos sont à eau potable.
L'eau est à température réglable et est distribuée à raison d'un lavabo pour dix travailleurs au plus.
Des moyens de nettoyage et de séchage ou d'essuyage appropriés sont mis à la disposition des travailleurs. Ils sont entretenus ou changés chaque fois que cela est nécessaire.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-8;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Dans les établissements où sont réalisés certains travaux insalubres et salissants, des douches sont mises à la disposition des travailleurs.
La liste de ces travaux ainsi que les conditions de mises à disposition des douches sont fixées par arrêté des ministres chargés du travail ou de l'agriculture et, en tant que de besoin, par le ministre chargé de la santé.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-9;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Le sol et les parois du local affecté aux douches sont tels qu'ils permettent un nettoyage efficace.
Le local est tenu en état constant de propreté.
La température de l'eau des douches est réglable.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-10;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Il existe au moins un cabinet d'aisance et un urinoir pour vingt hommes et deux cabinets pour vingt femmes. L'effectif pris en compte est le nombre maximal de travailleurs présents simultanément dans l'établissement. Un cabinet au moins comporte un poste d'eau.
Dans les établissements employant un personnel mixte, les cabinets d'aisance sont séparés pour le personnel féminin et masculin. Les cabinets d'aisance réservés aux femmes comportent un récipient pour garnitures périodiques.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-11;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les cabinets d'aisance ne peuvent communiquer directement avec les locaux fermés dans lesquels les travailleurs sont appelés à séjourner.
Ils sont aménagés de manière à ne dégager aucune odeur.
Ils sont équipés de chasse d'eau et pourvus de papier hygiénique.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-12;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les cabinets d'aisance sont aérés conformément aux règles d'aération et d'assainissement du chapitre II et convenablement chauffés.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-13;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Le sol et les parois des cabinets d'aisance sont en matériaux imperméables permettant un nettoyage efficace.
L'employeur fait procéder au nettoyage et à la désinfection des cabinets d'aisance et des urinoirs au moins une fois par jour.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-14;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les portes des cabinets d'aisance sont pleines et munies d'un dispositif de fermeture intérieure décondamnable de l'extérieur.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-15;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les effluents des cabinets d'aisance sont évacués conformément aux règlements sanitaires.;2008-244;2008-03-07;2008
